target_mode,feature,operator,threshold,matched,precision,recall,f1
quick_low,mae_30m,<=,-0.8150000000000546,54,0.14814814814814814,0.23529411764705882,0.1818181818181818
quick_low,early_adverse_max,>=,0.8149999999999409,54,0.14814814814814814,0.23529411764705882,0.1818181818181818
mixed_other,mfe_5m,<=,0.6825000000002319,81,0.09876543209876543,1.0,0.1797752808988764
late_high,mfe_5m,>=,0.6825000000002319,27,0.14814814814814814,0.2222222222222222,0.17777777777777776
late_high,mae_30m,>=,-0.26499999999998636,27,0.14814814814814814,0.2222222222222222,0.17777777777777776
late_high,early_adverse_max,<=,0.26499999999998636,27,0.14814814814814814,0.2222222222222222,0.17777777777777776
mixed_other,mfe_30m,<=,0.023749999999893134,27,0.1111111111111111,0.375,0.17142857142857143
timeout_loss,entry_minute,>=,30.0,33,0.12121212121212122,0.2857142857142857,0.1702127659574468
timeout_loss,mfe_30m,>=,0.023749999999893134,81,0.09876543209876543,0.5714285714285714,0.16842105263157894
mixed_other,mfe_5m,<=,-0.2599999999999909,28,0.10714285714285714,0.375,0.16666666666666666
timeout_loss,entry_minute,>=,20.0,58,0.10344827586206896,0.42857142857142855,0.16666666666666663
overnight_medium,mae_30m,>=,-0.26499999999998636,27,0.18518518518518517,0.14705882352941177,0.1639344262295082
overnight_medium,early_adverse_max,<=,0.26499999999998636,27,0.18518518518518517,0.14705882352941177,0.1639344262295082
quick_low,mae_5m,<=,-0.8200000000002206,27,0.18518518518518517,0.14705882352941177,0.1639344262295082
mixed_other,mfe_5m,<=,0.14999999999997726,54,0.09259259259259259,0.625,0.16129032258064516
mixed_other,mae_5m,<=,-0.38999999999998636,54,0.09259259259259259,0.625,0.16129032258064516
mixed_other,mae_30m,>=,-0.8150000000000546,54,0.09259259259259259,0.625,0.16129032258064516
mixed_other,early_adverse_max,<=,0.8149999999999409,54,0.09259259259259259,0.625,0.16129032258064516
mixed_other,mae_5m,>=,-0.8200000000002206,81,0.08641975308641975,0.875,0.15730337078651688
mixed_other,mae_5m,<=,-0.10999999999984311,81,0.08641975308641975,0.875,0.15730337078651688
mixed_other,mfe_30m,<=,1.4350000000000591,81,0.08641975308641975,0.875,0.15730337078651688
mixed_other,mae_30m,<=,-0.26499999999998636,81,0.08641975308641975,0.875,0.15730337078651688
mixed_other,early_adverse_max,>=,0.26499999999998636,81,0.08641975308641975,0.875,0.15730337078651688
mixed_other,entry_minute,>=,20.0,58,0.08620689655172414,0.625,0.15151515151515152
timeout_loss,mae_5m,>=,-0.8200000000002206,81,0.08641975308641975,0.5,0.1473684210526316
mixed_other,entry_minute,<=,30.0,87,0.08045977011494253,0.875,0.14736842105263157
mixed_other,entry_minute,>=,30.0,33,0.09090909090909091,0.375,0.14634146341463414
timeout_loss,mfe_5m,<=,-0.2599999999999909,28,0.10714285714285714,0.21428571428571427,0.14285714285714285
mixed_other,entry_hour,<=,22.0,107,0.07476635514018691,1.0,0.1391304347826087
mixed_other,entry_hour,<=,22.0,107,0.07476635514018691,1.0,0.1391304347826087
mixed_other,entry_hour,<=,22.0,107,0.07476635514018691,1.0,0.1391304347826087
mixed_other,entry_minute,>=,0.0,108,0.07407407407407407,1.0,0.13793103448275862
quick_low,mfe_5m,<=,0.14999999999997726,54,0.1111111111111111,0.17647058823529413,0.13636363636363638
mixed_other,entry_hour,>=,22.0,95,0.07368421052631578,0.875,0.13592233009708737
mixed_other,entry_hour,>=,22.0,95,0.07368421052631578,0.875,0.13592233009708737
mixed_other,entry_hour,>=,22.0,95,0.07368421052631578,0.875,0.13592233009708737
mixed_other,mae_30m,>=,-1.6799999999998931,81,0.07407407407407407,0.75,0.1348314606741573
mixed_other,early_adverse_max,<=,1.6799999999998931,81,0.07407407407407407,0.75,0.1348314606741573
late_high,mae_5m,<=,-0.8200000000002206,27,0.1111111111111111,0.16666666666666666,0.13333333333333333
late_high,mfe_30m,>=,1.4350000000000591,27,0.1111111111111111,0.16666666666666666,0.13333333333333333
late_high,entry_hour,>=,22.0,95,0.07368421052631578,0.3888888888888889,0.1238938053097345
late_high,entry_hour,>=,22.0,95,0.07368421052631578,0.3888888888888889,0.1238938053097345
late_high,entry_hour,>=,22.0,95,0.07368421052631578,0.3888888888888889,0.1238938053097345
timeout_loss,mfe_5m,>=,0.14999999999997726,54,0.07407407407407407,0.2857142857142857,0.11764705882352941
mixed_other,mae_30m,<=,-1.6799999999998931,27,0.07407407407407407,0.25,0.11428571428571428
mixed_other,early_adverse_max,>=,1.6799999999998931,27,0.07407407407407407,0.25,0.11428571428571428
mixed_other,mfe_30m,>=,0.023749999999893134,81,0.06172839506172839,0.625,0.11235955056179774
mixed_other,mfe_5m,>=,-0.2599999999999909,82,0.06097560975609756,0.625,0.1111111111111111
timeout_loss,mae_30m,>=,-1.6799999999998931,81,0.06172839506172839,0.35714285714285715,0.10526315789473684
timeout_loss,early_adverse_max,<=,1.6799999999998931,81,0.06172839506172839,0.35714285714285715,0.10526315789473684
mixed_other,entry_minute,<=,20.0,70,0.05714285714285714,0.5,0.10256410256410256
overnight_medium,mfe_30m,>=,1.4350000000000591,27,0.1111111111111111,0.08823529411764706,0.09836065573770492
timeout_loss,mfe_5m,>=,0.6825000000002319,27,0.07407407407407407,0.14285714285714285,0.0975609756097561
mixed_other,mfe_5m,>=,0.14999999999997726,54,0.05555555555555555,0.375,0.09677419354838708
mixed_other,mae_5m,>=,-0.38999999999998636,54,0.05555555555555555,0.375,0.09677419354838708
mixed_other,mae_30m,<=,-0.8150000000000546,54,0.05555555555555555,0.375,0.09677419354838708
mixed_other,early_adverse_max,>=,0.8149999999999409,54,0.05555555555555555,0.375,0.09677419354838708
quick_low,mfe_30m,<=,0.6800000000000637,54,0.07407407407407407,0.11764705882352941,0.0909090909090909
mixed_other,entry_minute,<=,0.0,37,0.05405405405405406,0.25,0.08888888888888889
timeout_loss,mfe_30m,>=,0.6800000000000637,54,0.05555555555555555,0.21428571428571427,0.08823529411764706
late_high,entry_minute,>=,30.0,33,0.06060606060606061,0.1111111111111111,0.0784313725490196
late_high,entry_minute,<=,0.0,37,0.05405405405405406,0.1111111111111111,0.07272727272727272
overnight_medium,mfe_5m,>=,0.6825000000002319,27,0.07407407407407407,0.058823529411764705,0.06557377049180327
