basket_id,strategy,direction,entry_time,actual_exit_time,sim_exit_time,sim_closed,sim_layer_count,actual_layer_count,sim_entry_vwap,sim_exit_price,sim_exit_move_points,sim_pnl_est,actual_pnl_est,variant
10,T1/S01,long,2018-01-23 22:18:00,2018-01-23 22:54:00,2018-01-23 22:54:00,True,1,1,1340.71,1341.32,0.6099999999999,12.809999999997897,11.339999999999236,move_q25
463,T2/S03,long,2018-01-23 22:45:00,2018-01-24 01:36:00,2018-01-24 01:35:00,True,1,1,1341.2,1341.8,0.599999999999909,12.59999999999809,12.809999999997897,move_q25
11,T1/S01,long,2018-01-23 23:00:00,2018-01-24 08:38:00,2018-01-24 01:35:00,True,1,1,1341.14,1341.8,0.6599999999998545,13.859999999996944,40.31999999999675,move_q25
1316,T5/S09,long,2018-01-24 10:48:00,2018-01-24 12:31:00,2018-01-24 12:31:00,True,1,1,1347.83,1350.04,2.2100000000000364,46.410000000000764,43.890000000003056,move_q25
1317,T5/S09,long,2018-01-24 12:48:00,2018-01-24 15:01:00,2018-01-24 15:00:00,True,1,1,1350.34,1352.7,2.3600000000001273,49.560000000002674,49.560000000002674,move_q25
464,T2/S03,long,2018-01-24 22:00:00,2018-01-24 22:08:00,2018-01-24 22:07:00,True,1,1,1358.3799999999999,1359.17,0.790000000000191,16.589999999999236,16.589999999999236,move_q25
12,T1/S01,long,2018-01-24 22:18:00,2018-01-25 03:59:00,2018-01-24 23:03:00,True,2,2,1357.724958371878,1358.28,0.5550416281218986,1199.9999999998615,25.7400000000016,move_q25
1156,T3/S06,short,2018-01-25 23:30:00,2018-01-25 23:42:00,2018-01-25 23:31:00,True,1,1,1347.67,1346.96,0.7100000000000364,15.6200000000008,13.6400000000026,move_q25
1318,T5/S09,long,2018-01-26 10:48:00,2018-01-30 16:14:00,2018-01-26 15:30:00,True,2,5,1350.1277664974618,1352.75,2.6222335025381653,5682.380000000136,339.2399999999866,move_q25
1494,T6/S12,short,2018-02-01 09:36:00,2018-02-01 13:31:00,2018-02-01 12:10:00,True,2,1,1341.2161184210527,1340.08,1.1361184210527426,2072.280000000149,33.0,move_q25
465,T2/S03,long,2018-02-01 22:15:00,2018-02-01 22:23:00,2018-02-01 22:25:00,True,1,1,1348.27,1348.85,0.5799999999999272,12.759999999998401,0.0,move_q25
13,T1/S01,long,2018-02-01 22:18:00,2018-02-01 22:26:00,2018-02-01 22:22:00,True,1,2,1347.68,1348.26,0.5799999999999272,12.759999999998401,40.4799999999982,move_q25
14,T1/S01,long,2018-02-01 22:30:00,2018-02-01 22:45:00,2018-02-01 22:44:00,True,1,1,1348.92,1349.91,0.9900000000000091,21.7800000000002,21.7800000000002,move_q25
15,T1/S01,long,2018-02-01 22:48:00,2018-02-01 22:55:00,2018-02-01 22:55:00,True,1,1,1349.25,1349.83,0.5799999999999272,12.759999999998401,11.2199999999998,move_q25
16,T1/S01,long,2018-02-01 23:00:00,2018-02-01 23:04:00,2018-02-01 23:06:00,True,1,1,1349.98,1350.77,0.7899999999999636,17.3799999999992,12.099999999999,move_q25
17,T1/S01,long,2018-02-01 23:06:00,2018-02-02 01:35:00,2018-02-02 01:23:00,True,3,3,1348.0213095238094,1348.6,0.5786904761905589,2722.15999999997,41.85999999999331,move_q25
1319,T5/S09,long,2018-02-05 12:48:00,2018-02-05 22:08:00,2018-02-05 22:07:00,True,1,1,1337.28,1341.11,3.8299999999999272,88.08999999999833,87.62999999999876,move_q25
18,T1/S01,long,2018-02-05 22:18:00,2018-02-05 22:19:00,2018-02-05 22:18:00,True,1,1,1339.14,1339.78,0.6399999999998727,14.719999999997071,14.719999999997071,move_q25
19,T1/S01,long,2018-02-05 22:24:00,2018-02-05 23:38:00,2018-02-05 22:39:00,True,2,2,1337.5464817383263,1338.35,0.8035182616736165,1738.0099999998633,31.74000000000251,move_q25
1157,T3/S06,short,2018-02-06 23:40:00,2018-02-07 14:18:00,2018-02-07 01:38:00,True,2,3,1326.1568459105288,1325.32,0.8368459105288366,1851.9400000002602,44.15999999999121,move_q25
778,T2/S04,long,2018-02-08 19:45:00,2018-02-08 19:56:00,2018-02-08 19:50:00,True,1,1,1319.0,1319.52,0.5199999999999818,11.959999999999582,22.77000000000021,move_q25
20,T1/S01,long,2018-02-13 23:30:00,2018-02-14 01:13:00,2018-02-14 01:12:00,True,1,1,1329.35,1329.98,0.6300000000001091,14.490000000002512,14.490000000002512,move_q25
466,T2/S03,long,2018-02-14 22:15:00,2018-02-15 01:43:00,2018-02-15 01:41:00,True,3,3,1351.3299662352276,1352.38,1.0500337647724791,5597.730000000785,80.96000000000481,move_q25
1158,T3/S06,short,2018-02-16 23:00:00,2018-02-16 23:31:00,2018-02-16 23:30:00,True,1,1,1348.69,1347.85,0.8400000000001455,19.320000000003347,15.640000000001464,move_q25
1159,T3/S06,short,2018-02-16 23:40:00,2018-02-16 23:43:00,2018-02-16 23:54:00,True,1,1,1348.16,1347.43,0.7300000000000182,16.79000000000042,11.959999999999582,move_q25
1160,T3/S06,short,2018-02-16 23:50:00,2018-02-19 05:57:00,2018-02-19 03:31:00,True,2,2,1350.856638047899,1349.94,0.916638047898914,2028.5200000000998,24.610000000003765,move_q25
779,T2/S04,long,2018-02-22 19:00:00,2018-02-22 19:23:00,2018-02-22 19:03:00,True,1,1,1329.49,1329.92,0.43000000000006366,9.890000000001464,13.799999999997908,move_q25
780,T2/S04,long,2018-02-22 19:30:00,2018-02-22 20:34:00,2018-02-22 20:33:00,True,1,1,1331.24,1331.76,0.5199999999999818,11.959999999999582,11.729999999999793,move_q25
467,T2/S03,long,2018-02-22 22:00:00,2018-02-22 22:47:00,2018-02-22 22:46:00,True,1,1,1330.83,1331.39,0.5600000000001728,12.880000000003974,12.650000000004184,move_q25
1495,T6/S12,short,2018-03-01 08:12:00,2018-03-01 10:52:00,2018-03-01 09:29:00,True,2,1,1314.815298630137,1313.7,1.1152986301369765,2035.419999999772,25.53000000000293,move_q25
21,T1/S01,long,2018-03-01 22:00:00,2018-03-01 22:01:00,2018-03-01 22:00:00,True,1,1,1316.28,1316.96,0.6800000000000637,16.320000000001528,17.04000000000087,move_q25
22,T1/S01,long,2018-03-01 22:06:00,2018-03-01 22:20:00,2018-03-01 22:10:00,True,2,2,1316.4165249537893,1317.0,0.5834750462106513,1262.639999999803,25.440000000004147,move_q25
23,T1/S01,long,2018-03-01 22:24:00,2018-03-01 22:31:00,2018-03-01 22:30:00,True,1,1,1318.05,1319.24,1.1900000000000546,28.560000000001306,30.0,move_q25
24,T1/S01,long,2018-03-01 22:36:00,2018-03-02 03:55:00,2018-03-01 23:54:00,True,4,4,1316.6204667232391,1317.16,0.5395332767609489,4450.610000000877,76.80000000000109,move_q25
468,T2/S03,long,2018-03-01 22:45:00,2018-03-02 03:55:00,2018-03-02 02:06:00,True,3,4,1316.773584021005,1317.43,0.6564159789950281,3500.0100000005687,91.20000000000437,move_q25
781,T2/S04,long,2018-03-06 19:00:00,2018-03-07 01:03:00,2018-03-06 20:46:00,True,3,3,1334.724107676969,1335.67,0.9458923230311029,7589.840000000329,276.2400000000107,move_q25
469,T2/S03,long,2018-03-09 22:00:00,2018-03-12 03:55:00,2018-03-09 22:36:00,True,2,2,1322.0129475703325,1322.54,0.5270524296674921,1648.619999999889,25.749999999999318,move_q25
25,T1/S01,long,2018-03-12 22:00:00,2018-03-13 01:12:00,2018-03-13 01:12:00,True,1,1,1323.83,1324.39,0.5600000000001728,14.00000000000432,6.749999999999545,move_q25
470,T2/S03,long,2018-03-12 22:15:00,2018-03-13 01:13:00,2018-03-13 01:11:00,True,1,1,1323.46,1324.12,0.6599999999998545,16.499999999996362,22.749999999996362,move_q25
782,T2/S04,long,2018-03-19 19:00:00,2018-03-19 19:03:00,2018-03-19 19:02:00,True,1,1,1317.71,1318.35,0.6399999999998727,15.999999999996817,15.499999999997272,move_q25
783,T2/S04,long,2018-03-19 19:15:00,2018-03-19 20:49:00,2018-03-19 19:26:00,True,1,1,1317.8,1318.3,0.5,12.5,12.749999999999773,move_q25
784,T2/S04,long,2018-03-26 19:00:00,2018-03-27 06:16:00,2018-03-26 23:20:00,True,3,3,1352.6533644859812,1353.16,0.5066355140188534,4065.750000000804,16.750000000007503,move_q25
471,T2/S03,long,2018-03-26 22:00:00,2018-03-27 06:16:00,2018-03-26 23:50:00,True,2,3,1352.9947858056264,1353.53,0.535214194373566,1674.1499999998603,87.50000000000568,move_q25
1496,T6/S12,short,2018-03-29 09:48:00,2018-03-29 13:19:00,2018-03-29 10:41:00,True,2,2,1325.5990749863165,1324.08,1.519074986316582,2775.350000000327,52.499999999997726,move_q25
26,T1/S01,long,2018-03-29 22:48:00,2018-03-29 22:56:00,2018-03-29 22:55:00,True,1,1,1325.13,1325.69,0.5599999999999454,13.999999999998636,13.749999999998863,move_q25
27,T1/S01,long,2018-03-29 23:00:00,2018-04-02 02:02:00,2018-04-02 01:01:00,True,2,2,1325.1069745958428,1326.17,1.0630254041573153,2301.4500000003336,28.74999999999659,move_q25
785,T2/S04,long,2018-04-02 19:00:00,2018-04-02 19:03:00,2018-04-02 19:02:00,True,1,1,1338.75,1339.57,0.8199999999999363,20.49999999999841,18.75,move_q25
786,T2/S04,long,2018-04-02 19:15:00,2018-04-02 19:17:00,2018-04-02 19:16:00,True,1,1,1339.1,1339.67,0.5700000000001637,14.250000000004093,14.250000000004093,move_q25
787,T2/S04,long,2018-04-02 19:30:00,2018-04-02 20:09:00,2018-04-02 20:08:00,True,1,1,1339.39,1340.2,0.8099999999999454,20.249999999998636,20.249999999998636,move_q25
472,T2/S03,long,2018-04-02 22:00:00,2018-04-02 22:58:00,2018-04-02 22:05:00,True,2,2,1340.5633471867006,1341.18,0.6166528132994245,1928.8900000003398,38.74999999999886,move_q25
788,T2/S04,long,2018-04-06 19:00:00,2018-04-06 19:21:00,2018-04-06 19:20:00,True,1,1,1332.36,1332.85,0.4900000000000091,12.250000000000227,13.00000000000523,move_q25
789,T2/S04,long,2018-04-06 19:30:00,2018-04-06 20:27:00,2018-04-06 20:24:00,True,1,1,1331.97,1332.48,0.5099999999999909,12.749999999999773,17.75000000000091,move_q25
790,T2/S04,long,2018-04-09 19:00:00,2018-04-09 19:36:00,2018-04-09 19:35:00,True,1,1,1333.54,1335.42,1.8800000000001091,47.00000000000273,45.49999999999841,move_q25
791,T2/S04,long,2018-04-09 19:45:00,2018-04-09 21:38:00,2018-04-09 21:37:00,True,1,1,1336.39,1336.95,0.5599999999999454,14.559999999998583,14.819999999998345,move_q25
28,T1/S01,long,2018-04-09 22:00:00,2018-04-10 03:09:00,2018-04-10 01:02:00,True,2,2,1336.0475253924283,1336.66,0.6124746075718122,1326.6200000002354,76.96000000000095,move_q25
792,T2/S04,long,2018-04-11 19:00:00,2018-04-11 19:03:00,2018-04-11 19:01:00,True,1,1,1361.4,1361.85,0.4499999999998181,11.69999999999527,24.179999999995744,move_q25
793,T2/S04,long,2018-04-11 19:15:00,2018-04-11 19:48:00,2018-04-11 19:40:00,True,3,4,1358.3913705457264,1358.98,0.5886294542735868,4724.34000000018,77.22000000000662,move_q25
473,T2/S03,long,2018-04-13 22:15:00,2018-04-13 22:16:00,2018-04-13 22:15:00,True,1,1,1345.79,1346.31,0.5199999999999818,13.519999999999527,14.29999999999882,move_q25
474,T2/S03,long,2018-04-13 22:30:00,2018-04-16 02:24:00,2018-04-16 02:18:00,True,3,3,1343.1484645669289,1343.95,0.8015354330711943,4275.390000000583,57.20000000000118,move_q25
1497,T6/S12,short,2018-04-16 09:48:00,2018-04-16 10:10:00,2018-04-16 10:09:00,True,1,1,1343.39,1341.78,1.6100000000001273,41.86000000000331,37.960000000000946,move_q25
475,T2/S03,long,2018-04-17 22:15:00,2018-04-17 22:29:00,2018-04-17 22:28:00,True,1,1,1346.65,1347.19,0.5399999999999636,14.039999999999054,13.77999999999929,move_q25
29,T1/S01,long,2018-04-17 22:30:00,2018-04-18 10:49:00,2018-04-18 02:55:00,True,2,3,1345.8886057248383,1346.42,0.5313942751618015,1151.0000000003893,51.73999999998841,move_q25
476,T2/S03,long,2018-04-17 22:30:00,2018-04-18 10:49:00,2018-04-18 02:54:00,True,2,3,1345.7837104506232,1346.32,0.536289549376761,1678.0499999998556,51.73999999998841,move_q25
30,T1/S01,long,2018-04-24 22:00:00,2018-04-25 02:29:00,2018-04-25 01:12:00,True,2,2,1330.006538994001,1330.62,0.6134610059989427,1329.3699999997273,33.75,move_q25
477,T2/S03,long,2018-04-24 22:00:00,2018-04-25 02:29:00,2018-04-25 01:12:00,True,2,2,1329.9983738019168,1330.62,0.6216261980830495,1945.6899999996049,33.75,move_q25
31,T1/S01,long,2018-04-25 22:48:00,2018-04-26 03:04:00,2018-04-26 01:20:00,True,2,2,1321.2931748961698,1321.84,0.5468251038300878,1184.9699999998584,27.809999999993124,move_q25
32,T1/S01,long,2018-04-27 22:00:00,2018-04-30 03:15:00,2018-04-30 03:15:00,True,2,2,1323.7481910475312,1324.34,0.591808952468682,1282.4499999997822,12.149999999995096,move_q25
478,T2/S03,long,2018-04-27 22:15:00,2018-04-30 03:15:00,2018-04-30 01:42:00,True,2,2,1322.7439744408946,1323.29,0.5460255591053738,1709.0599999998324,-79.6499999999951,move_q25
479,T2/S03,long,2018-04-30 22:00:00,2018-05-02 06:41:00,2018-05-02 04:57:00,True,10,11,1309.2280705038968,1309.6,0.371929496103121,11621.494999996048,298.7599999999893,move_q25
480,T2/S03,long,2018-05-04 22:45:00,2018-05-04 23:22:00,2018-05-04 23:18:00,True,1,1,1314.23,1314.72,0.4900000000000091,13.720000000000256,14.839999999999238,move_q25
1498,T6/S12,short,2018-05-07 09:24:00,2018-05-07 10:05:00,2018-05-07 10:04:00,True,1,1,1313.49,1312.22,1.2699999999999818,35.55999999999949,30.51999999999771,move_q25
1499,T6/S12,short,2018-05-08 08:00:00,2018-05-08 11:37:00,2018-05-08 11:30:00,True,2,2,1313.3000109289617,1312.01,1.2900109289616921,2360.7199999998825,61.32000000000154,move_q25
33,T1/S01,long,2018-05-08 22:00:00,2018-05-08 22:01:00,2018-05-08 22:00:00,True,1,1,1314.96,1315.68,0.7200000000000273,20.160000000000768,19.880000000001022,move_q25
34,T1/S01,long,2018-05-08 22:06:00,2018-05-09 02:26:00,2018-05-09 01:12:00,True,2,2,1314.5318265682656,1315.04,0.5081734317343489,1101.7199999999393,-60.76000000000204,move_q25
794,T2/S04,long,2018-05-09 19:00:00,2018-05-09 20:17:00,2018-05-09 19:41:00,True,2,2,1311.4940417080436,1312.06,0.5659582919563491,2279.6799999997074,28.55999999999949,move_q25
35,T1/S01,long,2018-05-10 22:00:00,2018-05-11 10:52:00,2018-05-11 03:56:00,True,2,2,1320.0613099630993,1320.6,0.5386900369005616,1167.8799999998791,38.63999999999032,move_q25
1161,T3/S06,short,2018-05-14 23:30:00,2018-05-15 07:26:00,2018-05-14 23:47:00,True,1,1,1313.73,1313.03,0.7000000000000455,19.600000000001273,17.64000000000306,move_q25
481,T2/S03,long,2018-05-18 22:00:00,2018-05-21 16:21:00,2018-05-21 16:20:00,True,7,8,1287.5592003425065,1288.91,1.3507996574935532,28395.835000001312,166.88000000002012,move_q25
1500,T6/S12,short,2018-05-21 09:36:00,2018-05-21 09:52:00,2018-05-21 09:51:00,True,1,1,1284.44,1283.22,1.2200000000000273,34.160000000000764,29.960000000004587,move_q25
36,T1/S01,long,2018-05-21 22:00:00,2018-05-21 22:13:00,2018-05-21 22:14:00,True,1,1,1292.05,1292.74,0.6900000000000546,19.32000000000153,14.839999999999238,move_q25
37,T1/S01,long,2018-05-21 22:18:00,2018-05-22 02:21:00,2018-05-22 02:21:00,True,1,1,1292.79,1293.39,0.6000000000001364,16.80000000000382,14.279999999999745,move_q25
1501,T6/S12,short,2018-05-22 08:24:00,2018-05-22 09:43:00,2018-05-22 09:27:00,True,2,2,1291.1077401746727,1289.74,1.36774017467269,2505.700000000166,65.09999999999536,move_q25
1502,T6/S12,short,2018-05-23 09:12:00,2018-05-23 09:33:00,2018-05-23 09:32:00,True,1,1,1290.39,1289.2,1.1900000000000546,35.70000000000164,30.900000000006,move_q25
1503,T6/S12,short,2018-05-23 09:36:00,2018-05-23 15:51:00,2018-05-23 15:33:00,True,4,4,1294.7243309477337,1293.71,1.014330947733697,9354.159999999805,176.69999999999618,move_q25
795,T2/S04,long,2018-05-24 19:00:00,2018-05-24 19:43:00,2018-05-24 19:41:00,True,1,1,1304.79,1305.24,0.4500000000000455,13.500000000001364,18.900000000003274,move_q25
796,T2/S04,long,2018-05-24 19:45:00,2018-05-24 22:24:00,2018-05-24 22:25:00,True,1,1,1305.41,1305.91,0.5,15.0,8.399999999999181,move_q25
482,T2/S03,long,2018-05-24 22:00:00,2018-05-24 22:28:00,2018-05-24 22:23:00,True,1,1,1305.12,1305.72,0.6000000000001364,18.000000000004093,24.300000000005184,move_q25
483,T2/S03,long,2018-05-24 22:30:00,2018-05-25 11:48:00,2018-05-24 23:30:00,True,2,3,1304.4665655920842,1305.08,0.6134344079157472,1921.8899999996293,52.80000000000655,move_q25
797,T2/S04,long,2018-05-30 19:30:00,2018-05-31 02:44:00,2018-05-31 02:43:00,True,1,1,1302.15,1302.77,0.6199999999998909,18.599999999996726,20.39999999999509,move_q25
1162,T3/S06,short,2018-05-31 23:30:00,2018-05-31 23:47:00,2018-05-31 23:46:00,True,1,1,1298.74,1297.99,0.75,22.499999999999996,15.599999999999453,move_q25
1163,T3/S06,short,2018-05-31 23:50:00,2018-06-01 13:51:00,2018-06-01 13:50:00,True,1,1,1298.21,1297.46,0.75,22.499999999999996,16.799999999998363,move_q25
798,T2/S04,long,2018-06-05 19:45:00,2018-06-06 08:51:00,2018-06-06 02:19:00,True,2,2,1296.9734739454095,1297.56,0.5865260545904221,2363.699999999635,33.89999999999645,move_q25
38,T1/S01,long,2018-06-08 22:30:00,2018-06-11 02:19:00,2018-06-11 01:01:00,True,1,1,1299.06,1299.63,0.5700000000001637,17.10000000000491,15.299999999999727,move_q25
799,T2/S04,long,2018-06-11 19:00:00,2018-06-12 16:57:00,2018-06-11 22:21:00,True,2,5,1299.563548387097,1300.07,0.5064516129029926,2040.9999999999286,111.000000000015,move_q25
800,T2/S04,long,2018-06-13 19:00:00,2018-06-13 19:22:00,2018-06-13 19:19:00,True,1,1,1297.9,1298.35,0.4499999999998181,13.949999999994361,17.04999999999859,move_q25
801,T2/S04,long,2018-06-13 19:30:00,2018-06-13 21:56:00,2018-06-13 21:02:00,True,2,3,1296.028610766559,1297.42,1.391389233441032,5608.690000000328,114.39000000000169,move_q25
1504,T6/S12,short,2018-06-15 09:24:00,2018-06-15 10:05:00,2018-06-15 10:04:00,True,1,1,1299.07,1297.87,1.2000000000000455,37.20000000000141,33.169999999998026,move_q25
1505,T6/S12,short,2018-06-21 09:36:00,2018-06-21 12:03:00,2018-06-21 11:50:00,True,2,2,1264.6368521549373,1263.38,1.256852154937178,2303.809999999932,66.33999999999605,move_q25
802,T2/S04,long,2018-06-21 19:45:00,2018-06-21 20:42:00,2018-06-21 20:41:00,True,1,1,1268.66,1269.2,0.5399999999999636,16.739999999998872,15.809999999999718,move_q25
39,T1/S01,long,2018-06-22 23:00:00,2018-06-25 01:34:00,2018-06-22 23:53:00,True,2,1,1268.8325610317825,1269.41,0.5774389682176206,1253.6200000002914,30.37999999999352,move_q25
1506,T6/S12,short,2018-07-02 08:48:00,2018-07-02 09:13:00,2018-07-02 09:11:00,True,1,1,1249.34,1248.17,1.1699999999998454,36.26999999999521,33.78999999999746,move_q25
1507,T6/S12,short,2018-07-02 09:24:00,2018-07-02 16:08:00,2018-07-02 15:53:00,True,2,2,1250.609410801964,1249.43,1.179410801963968,2161.860000000047,71.30000000000564,move_q25
1164,T3/S06,short,2018-07-02 23:00:00,2018-07-03 04:44:00,2018-07-03 04:43:00,True,1,1,1239.92,1238.76,1.1600000000000819,35.96000000000254,29.45000000000141,move_q25
803,T2/S04,long,2018-07-03 19:00:00,2018-07-04 03:11:00,2018-07-03 20:07:00,True,3,3,1253.8960159362553,1254.38,0.48398406374485603,3887.360000000037,57.60000000000582,move_q25
1255,T4/S08,long,2018-07-04 06:10:00,2018-07-04 09:22:00,2018-07-04 08:33:00,True,2,2,1256.8874283193647,1258.41,1.5225716806353375,1725.8350000001838,114.87999999999738,move_q25
804,T2/S04,long,2018-07-05 19:45:00,2018-07-05 23:54:00,2018-07-05 21:09:00,True,2,2,1255.6340476190476,1256.13,0.4959523809525308,1999.6800000008734,33.92000000000553,move_q25
1165,T3/S06,short,2018-07-11 23:00:00,2018-07-12 04:00:00,2018-07-11 23:33:00,True,1,1,1242.21,1241.52,0.6900000000000546,22.080000000001746,19.520000000004075,move_q25
40,T1/S01,long,2018-07-16 23:30:00,2018-07-17 04:52:00,2018-07-17 04:42:00,True,3,3,1238.6733948652663,1239.89,1.2166051347337543,5733.860000000922,49.919999999998254,move_q25
1508,T6/S12,short,2018-07-18 09:36:00,2018-07-18 11:14:00,2018-07-18 10:28:00,True,2,2,1224.5331842966193,1223.29,1.2431842966193472,2279.9999999999527,74.88000000000466,move_q25
484,T2/S03,long,2018-07-18 22:00:00,2018-07-19 03:14:00,2018-07-19 03:11:00,True,1,1,1227.71,1228.21,0.5,16.0,19.19999999999709,move_q25
1509,T6/S12,short,2018-07-19 08:36:00,2018-07-19 10:09:00,2018-07-19 10:08:00,True,1,1,1223.05,1221.77,1.2799999999999727,40.95999999999913,33.279999999998836,move_q25
485,T2/S03,long,2018-07-19 22:00:00,2018-07-19 23:25:00,2018-07-19 23:24:00,True,1,1,1222.63,1223.13,0.5,16.0,16.31999999999971,move_q25
805,T2/S04,long,2018-07-20 19:00:00,2018-07-20 19:30:00,2018-07-20 19:28:00,True,1,1,1229.22,1229.72,0.5,16.0,19.19999999999709,move_q25
806,T2/S04,long,2018-07-20 19:45:00,2018-07-20 20:16:00,2018-07-20 20:15:00,True,1,1,1229.66,1230.51,0.849999999999909,27.199999999997086,29.75999999999476,move_q25
41,T1/S01,long,2018-07-20 23:54:00,2018-07-23 01:34:00,2018-07-23 01:26:00,True,2,2,1230.4128360957643,1230.95,0.5371639042357401,1166.719999999883,41.599999999998545,move_q25
1256,T4/S08,long,2018-07-23 06:30:00,2018-07-24 14:53:00,2018-07-23 14:30:00,True,3,8,1229.2923006416133,1231.81,2.517699358386608,6867.0249999999505,456.0600000000129,move_q25
1510,T6/S12,short,2018-07-24 08:00:00,2018-07-26 17:22:00,2018-07-24 22:03:00,True,5,8,1225.591516118736,1224.24,1.3515161187360718,16937.199999999222,386.099999999979,move_q25
42,T1/S01,long,2018-07-25 22:00:00,2018-07-26 02:24:00,2018-07-26 02:24:00,True,1,1,1232.32,1232.92,0.6000000000001364,19.800000000004502,18.1499999999985,move_q25
807,T2/S04,long,2018-07-27 19:30:00,2018-07-30 14:54:00,2018-07-30 14:32:00,True,4,5,1222.543692870201,1223.17,0.6263071297989882,7536.980000001237,91.80000000000156,move_q25
43,T1/S01,long,2018-07-31 22:06:00,2018-08-01 05:03:00,2018-08-01 01:16:00,True,2,3,1223.8528334866605,1224.36,0.5071665133393708,1102.5799999999394,42.499999999992276,move_q25
486,T2/S03,long,2018-07-31 22:45:00,2018-08-01 05:03:00,2018-08-01 04:52:00,True,3,3,1222.507478472482,1223.17,0.6625215275180381,3539.190000000738,81.25999999999569,move_q25
1166,T3/S06,short,2018-08-02 23:00:00,2018-08-02 23:23:00,2018-08-02 23:22:00,True,1,1,1209.04,1208.32,0.7200000000000273,25.200000000000955,20.649999999997135,move_q25
1167,T3/S06,short,2018-08-02 23:30:00,2018-08-02 23:33:00,2018-08-02 23:32:00,True,1,1,1208.17,1207.43,0.7400000000000091,25.90000000000032,19.600000000006045,move_q25
1168,T3/S06,short,2018-08-02 23:40:00,2018-08-03 05:04:00,2018-08-03 04:44:00,True,1,1,1207.65,1206.96,0.6900000000000546,24.15000000000191,21.700000000004138,move_q25
808,T2/S04,long,2018-08-03 19:00:00,2018-08-06 04:35:00,2018-08-06 04:11:00,True,3,3,1214.9723708774113,1215.47,0.4976291225887053,3998.4500000008393,75.5999999999949,move_q25
